num,street,type,City,Zip,Page,lat,lng,Address
50,Starboard,Drive,Kimberling City,65686,67,36.642697,-93.412924,50 Starborad Dr
246,Starboard,Drive,Kimberling City,65686,67,36.64222575,-93.4128299,246 Starboard Dr
130,Keel,Lane,Kimberling City,65686,68,36.64283403,-93.41349581,130 Keel Ln
91,Port,Drive,Kimberling City,65686,68,36.62930499,-93.4257643,91 Port Dr #3
91,Port,Drive,Kimberling City,65686,68,36.62930499,-93.4257643,91 Port Dr #3
201,Port,Drive,Kimberling City,65686,68,36.62848346,-93.42595387,201 Port Dr
303,Port,Drive,Kimberling City,65686,68,36.64115649,-93.41193184,303 Port Dr unit 7
349,Port,Drive,Kimberling City,65686,68,36.640926,-93.411845,349 Port Dr Unit 2
114,Spinnaker,Lane,Kimberling City,65686,68,36.641838,-93.41205257,114 Spinniker Ln
88,Starboard,Drive,Kimberling City,65686,68,36.643708,-93.413014,88 Starboard
88,Starboard,Drive,Kimberling City,65686,68,36.643708,-93.413014,88 Starboard
93,Starboard,Drive,Kimberling City,65686,68,36.64414187,-93.41309893,93 Starboard
419,Canyon Forest,Circle,,65686,69,,,419 Canyon Forest 
353,Edgewater,Estates,Kimberling City,65686,69,36.62124618,-93.44997042,353 Edgewater St
353,Edgewater,Estates,Kimberling City,65686,69,36.62124618,-93.44997042,353 Edgewater St
38,Hillview,Lane,Branson West,65737,69,36.63956082,-93.39259396,38 Hill View
267,Silverbridge,Lane,Kimberling City,65686,69,36.61475106,-93.41337771,267 Silver Bridge Ln
219,South Port,Lane,Kimberling City,65686,69,36.61448689,-93.41563953,219 South Port Ln Unit 31
15,Whiterock,Lane,,65686,69,,,15 Waiterock Ln
1055,Alyeska Point,Road,Lampe ,65681,70,36.58043398,-93.49510659,1055 Ayleeska Point Rd
419,Canyon Forest,Circle,,65686,70,,,419 Cannyon Forrest
38,Hillview,Lane,Branson West,65737,70,36.63956082,-93.39259396,38 Hill View Ln
160,Hodges,Lane,,65737,70,,,160 Shadow Valley Dr
356,Linden,Drive,Reeds Spring,65737,70,36.59096513,-93.39851863,356 Linden Dr
356,Linden,Drive,Reeds Spring,65737,70,36.59096513,-93.39851863,356 Linden Dr
600,Point Sixteen,Lane,Galena,65656,70,36.597128,-93.503443,600 Point Ridge
127,Ridgeview,Road,Branson West,65737,70,36.64420336,-93.38677912,127 Ridgeview Rd
102,Ripley,Lane,Branson West,65737,70,36.66993415,-93.3951333,102 Ripley Ln
264,Starlight,Lane,Branson West,65737,70,36.6541706,-93.3778565,264 Starrville Ln
13,Elm,Drive,Kimberling City,65686,71,36.64099181,-93.42922664,13 Elm Dr
47,Hidden Shores,Drive,Reeds Spring,65737,71,36.58200251,-93.37100716,47 Hidden Shores Dr
3,Hillcrest,Drive,Kimberling City,65686,71,36.64668108,-93.4296571,3 Hillcrest Dr
48,Lexington,Road,,65681,71,,,48 Levington Rd
48,Lexington,Road,,65681,71,,,48 Levington Rd
275,Micahs,Crossing,Reeds Spring,65737,71,36.73181784,-93.38820332,275 Micahs Crossing 
300,Port,Drive,Kimberling City,65686,71,36.641171,-93.411939,300 Port Dr Unit 1
409,Three Pines,Circle,Reeds Spring,65737,71,36.73643359,-93.36727079,409 Thre Pines Cir
409,Three Pines,Circle,Reeds Spring,65737,71,36.73643359,-93.36727079,409 Thre Pines Cir
8,Valley View,Drive,Kimberling City,65686,71,36.64360891,-93.4252746,8 Valley View Dr
1,Beaver Dam,Road,Billings,65610,72,36.950858,-93.487473,
1,Beaver Dam,Road,Billings,65610,72,36.950858,-93.487473,
688,Cabin,Road,,65631,72,36.9714894,-93.45424178,
688,Cabin,Road,,65631,72,36.9714894,-93.45424178,
151,Fairwood,Road,Lampe ,65681,72,36.57233663,-93.48563945,
255,Pinnacle Shores,Drive,Lampe ,65681,72,36.5902997,-93.4329882,
4405,State Highway K,,,65631,72,,,
4405,State Highway K,,,65631,72,,,
200,Walnut,,,65675,72,36.935482,-93.497021,
200,Walnut,,,65675,72,36.935482,-93.497021,
456,Bywater,Drive,,65624,73,36.78710595,-93.51679359,
1,Hillcrest,Drive,Kimberling City,65686,73,36.646623,-93.429538,
128,Lakeshore,Drive,Kimberling City,65686,73,36.63500278,-93.43305069,
19988,MO 13,,Reeds Spring,65673,73,36.72012894,-93.3778719,
246,Navajo,Trail,Kimberling City,65686,73,36.622091,-93.435712,
246,Navajo,Trail,Kimberling City,65686,73,36.622091,-93.435712,
838,Peace in the Valley,Road,Blue Eye,65611,73,36.5237559,-93.3776603,
178,Ridge,Drive,,65616,73,36.6356547,-93.34597537,
199,Seldom Seen,Lane,Branson West,65737,73,36.6760192,-93.37060894,
139,Water Wheel,Lane,Kimberling City,65686,73,36.60985968,-93.45244353,
42,Bethany Beach,Drive,Branson West,65737,74,36.58275435,-93.38956773,
42,Bethany Beach,Drive,Branson West,65737,74,36.58275435,-93.38956773,
588,Canyon,Parkway,Branson,65616,74,36.64270563,-93.31847548,
588,Canyon,Parkway,Branson,65616,74,36.64270563,-93.31847548,
258,Eagle Ridge,Lane,Branson West,65737,74,36.61766702,-93.37284168,
440,Hoot Owl,Point,Kimberling City,65686,74,36.612312,-93.4545709,
10864,MO 76,,Branson West,65737,74,36.69675717,-93.36508367,
403,Shiloh,Lane,Kimberling City,65686,74,36.62753696,-93.44335573,
403,Shiloh,Lane,Kimberling City,65686,74,36.62753696,-93.44335573,
3,South Church,Drive,Kimberling City,65686,74,36.641518,-93.424945,
619,Black Forest,Lane,,65737,75,36.70113058,-93.32789045,
1775,Cedar Ridge,Way,Reeds Spring,65737,75,36.69249345,-93.33414628,
1251,Golf,Drive,Reeds Spring,65737,75,36.68189718,-93.31715584,
92,Lakeside,Lane,Reeds Spring,65737,75,36.7047843,-93.3200142,
92,Lakeside,Lane,Reeds Spring,65737,75,36.7047843,-93.3200142,
124,Silveroak,Way,Reeds Spring,65737,75,36.685484,-93.318281,
124,Silveroak,Way,Reeds Spring,65737,75,36.685484,-93.318281,
1334,Silveroak,Way,Reeds Spring,65737,75,36.684266,-93.321679,
630,Stoney Kirk,Circle,,65737,75,36.68729247,-93.31606071,
355,Black Forest,Lane,,65737,76,36.70425654,-93.32617657,
108,Cabana,court,,65737,76,36.684763,-93.31317109,
100,Commons,court,,65737,76,36.680875,-93.318929,
1103,Ledgestone,Lane,,65737,76,36.69126989,-93.32032914,
1103,Ledgestone,Lane,,65737,76,36.69126989,-93.32032914,
439,Limestone,Drive,Branson West,65737,76,36.70113245,-93.32155985,
439,Limestone,Drive,Branson West,65737,76,36.70113245,-93.32155985,
81,Mountain View,Court,Reeds Spring,65737,76,36.70834742,-93.32325185,
1042,Pokeberry,Lane,Lampe ,65681,76,36.59089558,-93.41360787,
913,Silverbluff,Circle,,65737,76,36.68820247,-93.31436277,
318,Cedar Glade,Drive,Branson West,65737,77,36.706468,-93.3162886,
318,Cedar Glade,Drive,Branson West,65737,77,36.706468,-93.3162886,
374,Cedar Glade,Drive,Branson West,65737,77,36.706468,-93.3162886,
374,Cedar Glade,Drive,Branson West,65737,77,36.706468,-93.3162886,
469,Cleartop,Lane,Lampe ,65681,77,36.54402337,-93.50048755,
829,Forest Lake,Drive,,65737,77,36.70020099,-93.32311286,
297,Limestone,Drive,Branson West,65737,77,36.69899769,-93.3201055,
220,Mountain View,Court,Reeds Spring,65737,77,,,
430,Silveroak,Way,Reeds Spring,65737,77,,,
54,Forest Lake,Drive,,65737,78,36.7044337,-93.3233455,
54,Forest Lake,Drive,,65737,78,36.7044337,-93.3233455,
82,Forest Lake,Drive,,65737,78,36.7044337,-93.3233455,
71,Fox Hollow,Road,,65737,78,36.70222106,-93.32195219,
71,Fox Hollow,Road,,65737,78,36.70222106,-93.32195219,
66,Garnite,Drive,Reeds Spring,65737,78,36.70624722,-93.32247817,
903,Silverbluff,Circle,,65737,78,36.68864374,-93.31446637,
903,Silverbluff,Circle,,65737,78,36.68864374,-93.31446637,
1309,Stoney Creek,Lane,,65737,78,36.68971192,-93.32135003,
1309,Stoney Creek,Lane,,65737,78,36.68971192,-93.32135003,
22,Ashwood,Lane,,65737,79,36.69235816,-93.3169954,
22,Ashwood,Lane,,65737,79,36.69235816,-93.3169954,
332,Cedar Glade,Drive,Branson West,65737,79,36.706468,-93.3162886,
332,Cedar Glade,Drive,Branson West,65737,79,36.706468,-93.3162886,
284,Marcasite,way,,65737,79,36.70922326,-93.32746828,
284,Marcasite,way,,65737,79,36.70922326,-93.32746828,
25,Mountain View,Court,Reeds Spring,65737,79,36.70835208,-93.32305702,
840,silvercliff,way,,65737,79,36.68939851,-93.31789781,
840,silvercliff,way,,65737,79,36.68939851,-93.31789781,
168,Starrville,Lane,Branson West,65737,79,36.6630531,-93.4202146,
616,Crossing,Drive,,65737,80,36.6861038,-93.31378231,
616,Crossing,Drive,,65737,80,36.6861038,-93.31378231,
66,Garnite,Drive,Reeds Spring,65737,80,36.70624722,-93.32247817,
1104,Ledgestone,Lane,,65737,80,36.690837,-93.319891,
1104,Ledgestone,Lane,,65737,80,36.690837,-93.319891,
7,Par,Lane,,65737,80,36.68246305,-93.31594649,
7,Par,Lane,,65737,80,36.68246305,-93.31594649,
931,Silverbluff,Circle,,65737,80,36.68811233,-93.31366187,
110,Silveroak,Way,Reeds Spring,65737,80,36.68433365,-93.32135236,
630,Stoney Kirk,Circle,,65737,80,36.68729247,-93.31606071,
269,Black Forest,Lane,,65737,81,36.70421341,-93.32461154,
269,Black Forest,Lane,,65737,81,36.70421341,-93.32461154,
703,Ledgestone,way,,65737,81,36.6912,-93.32448,
923,Silverbluff,Circle,,65737,81,36.68799757,-93.31399963,
923,Silverbluff,Circle,,65737,81,36.68799757,-93.31399963,
801,silvercliff,way,,65737,81,36.69047,-93.319046,
801,silvercliff,way,,65737,81,36.69047,-93.319046,
112,Silveroak,Way,Reeds Spring,65737,81,36.68433,-93.320937,
113,Silveroak,Way,Reeds Spring,65737,81,36.68416184,-93.32131468,
1705,Cedar Ridge,Way,Reeds Spring,65737,82,36.69212213,-93.32646929,
1119,Ledgestone,Lane,,65737,82,36.69265098,-93.32166614,
297,Limestone,Drive,Branson West,65737,82,36.69899769,-93.3201055,
220,Mountain View,Court,Reeds Spring,65737,82,,,
252,Mountain View,Court,Reeds Spring,65737,82,36.70760079,-93.32399818,
421,silverwood,Circle,,65737,82,36.687237,-93.31956,
421,silverwood,Circle,,65737,82,36.687237,-93.31956,
423,silverwood,Circle,,65737,82,36.68723549,-93.31953876,
423,silverwood,Circle,,65737,82,36.68723549,-93.31953876,
178,Weatherstone,Drive,,65737,82,36.7072819,-93.3204755,
355,Black Forest,Lane,,65737,83,36.70425654,-93.32617657,
277,Cedar Glade,Drive,Branson West,65737,83,36.71146011,-93.31544383,
277,Cedar Glade,Drive,Branson West,65737,83,36.71146011,-93.31544383,
1705,Cedar Ridge,Way,Reeds Spring,65737,83,36.69212213,-93.32646929,
918,Forest Lake,Drive,,65737,83,36.70176126,-93.32289024,
918,Forest Lake,Drive,,65737,83,36.70176126,-93.32289024,
121,Silveroak,Way,Reeds Spring,65737,83,36.68425709,-93.32047294,
264,South Port,Lane,,65686,83,36.61407614,-93.41529727,
264,South Port,Lane,,65686,83,36.61407614,-93.41529727,
533,Weatherstone,Drive,,65737,83,36.71063044,-93.32032137,
3050,buttermilk Spring,Road,,65656,84,,,
1105,Ledgestone,Lane,,65737,84,36.69145792,-93.32059794,
1105,Ledgestone,Lane,,65737,84,36.69145792,-93.32059794,
1364,Little Aunts Creek,Road,,65686,84,36.64450314,-93.46691785,
121,Silveroak,Way,Reeds Spring,65737,84,36.68425709,-93.32047294,
943,Treasure,Point,,65681,84,36.54638412,-93.48827636,
503,Weatherstone,Drive,,65673,84,36.71009755,-93.31986257,
503,Weatherstone,Drive,,65737,84,36.71009755,-93.31986257,
1,west 3rd,Street,,65656,84,36.8063784,-93.471004,
2374,buttermilk Spring,Road,,65656,85,36.65480941,-93.51825063,
2374,buttermilk Spring,Road,,65656,85,36.65480941,-93.51825063,
2998,buttermilk Spring,Road,,65656,85,36.65122625,-93.51262527,
20,clive cove,vista,,65681,85,36.60538498,-93.40920716,
35,Delaney,way,,65656,85,36.65107916,-93.51122931,
617,Rose Hill,Lane,,65656,85,36.66732865,-93.51820448,
617,Rose Hill,Lane,,65656,85,36.66732865,-93.51820448,
1,Unreadable,,,65656,85,0,0,
,Unreadable,,,65656,85,0,0,
,Unreadable,,,65656,85,0,0,
408,Austin,Place,Branson West,65737,86,36.66933195,-93.36267001,
409,Austin,Place,Branson West,65737,86,36.6694579,-93.36253737,
80,ClearCove,Drive,,65737,86,,,
1315,Coon ridge,Road,,65656,86,36.81255602,-93.36512151,
674,Heather,Row,,65737,86,36.64380454,-93.36951771,
43,Marina,Way,Kimberling City,65686,86,36.63642918,-93.41690375,
43,Marina,Way,Kimberling City,65686,86,36.63642918,-93.41690375,
68,Neals,Trail,,65737,86,36.73278217,-93.38695055,
24,Zachs,court,,65737,86,36.732042,-93.38928518,
186,Echo Valley,Circle,,65737,87,36.73057355,-93.38397269,
186,Echo Valley,Circle,,65737,87,36.73057355,-93.38397269,
80,Kings Cove,Lane,,65737,87,36.65441209,-93.46102134,
100,Kings Cove,Lane,,65737,87,,,
121,Kings Cove,Lane,,65737,87,,,
121,Kings Cove,Lane,,65737,87,36.65459226,-93.46158154,
768,Old Wilderness,Road,,65737,87,36.73470646,-93.37363586,
768,Old Wilderness,Road,,65737,87,36.73470646,-93.37363586,
25,Shady Oak,Lane,,65737,87,36.75689388,-93.37379904,
25,Shady Oak,Lane,,65737,87,36.75689388,-93.37379904,
4428,Joe Bald,Road,,65686,88,36.6204901,-93.45717683,
85,North Keystone,Street,,65747,88,36.60371352,-93.57886312,
124,north walnut,Street,,65611,88,36.579141,-93.337418,
766,Peace in the Valley,Road,Blue Eye,65611,88,36.5237559,-93.3776603,
200,Three Pines,Circle,Reeds Spring,65737,88,36.73692386,-93.36798079,
200,Three Pines,Circle,Reeds Spring,65737,88,36.73692386,-93.36798079,
,Unreadable,,,65737,88,0,0,
222,Bassen Ridge,Lane,,65656,89,36.83887587,-93.39601805,
564,Craig,Street,,65737,89,36.74208496,-93.37722302,
1071,Dogwood Tree,Road,,65737,89,36.77409302,-93.3629436,
701,Peach Orchard,Road,,65624,89,36.74032108,-93.49279965,
84,Quail Cove,Drive,,65686,89,36.64575823,-93.46987703,
316,South Maple,Street,,65656,89,36.80294893,-93.46569654,
16,Stone,Road,Kimberling City,65686,89,36.62606681,-93.45604013,
537,Tom Turkey,Circle,,65737,89,36.62398466,-93.39651301,
,Unreadable,,,65737,89,0,0,
99,Wildflower,Road,,65686,89,36.64561795,-93.46499524,
284,Briar Oaks,Lane,,65737,90,36.61104858,-93.37569644,
18593,Business Highway 13,,Reeds Spring,65737,90,36.6696308,-93.4094934,
37,Crown,Drive,Branson West,65737,90,36.6728489,-93.36640911,
1008,Dodge Hollow,Road,,65633,90,36.89918695,-93.58251541,
24,Maid Marian,Lane,,65737,90,36.61169017,-93.40214306,
193,Martin Hollow,Road,,65656,90,36.76865467,-93.47817045,
113,Melody Manor,Lane,Reeds Spring,65737,90,36.65908403,-93.45487131,
113,Melody Manor,Lane,Reeds Spring,65737,90,36.65908403,-93.45487131,
19,Summit,Drive,,65686,90,36.65729377,-93.42046008,
398,Taupe,Lane,,65737,90,36.775368,-93.33219,
311,Cedar Glade,Drive,Branson West,65737,91,36.7129438,-93.31604131,
311,Cedar Glade,Drive,Branson West,65737,91,36.7129438,-93.31604131,
123,James River,Road,Kimberling City,65686,91,36.64592556,-93.42956125,
123,James River,Road,Kimberling City,65686,91,36.64592556,-93.42956125,
183,Little Dove,Circle,,65737,91,36.58338747,-93.36045736,
478,Log Slide,Bluff,,65681,91,36.58163829,-93.40641318,
68,Northwoods,Drive,Kimberling City,65686,91,36.6583543,-93.42680515,
114,Oak,Drive,,65686,91,36.643332,-93.410652,
2853,Pioneer Point,Road,,65656,91,36.65977086,-93.47406625,
2853,Pioneer Point,Road,,65656,91,36.65977086,-93.47406625,
152,Goldwater,Lane,,65737,92,36.6747304,-93.45689465,
25,Hilltop,Drive,Kimberling City,65686,92,36.64628445,-93.42476837,
25,Hilltop,Drive,Kimberling City,65686,92,36.64628445,-93.42476837,
2,Kristina,lane,Kimberling City,65686,92,36.659474,-93.424577,
10770,Mo 76,,Branson West,65737,92,36.6963891,-93.3642549,
133,Point seven,Road,,65686,92,36.61228533,-93.41669251,
30,Quarterline,Drive,,65624,92,36.7315308,-93.49181039,
3963,State Highway 86,,,65681,92,,,
613,summer,Road,,65686,92,36.6391819,-93.4642158,
181,Forest Edge,Lane,,65686,93,36.62202275,-93.44615045,
182,Hodges,Lane,,65737,93,,,
210,Lakeshore,Drive,Kimberling City,65686,93,36.57610125,-93.33107611,
210,Lakeshore,Drive,Kimberling City,65686,93,36.57610125,-93.33107611,
478,Log Slide,Bluff,,65681,93,36.58163829,-93.40641318,
4,Midview,Drive,,65686,93,36.65299077,-93.42394952,
916,Silverbluff,Circle,,65737,93,,,
81,summer,Road,,65686,93,36.64024,-93.464981,
310,Sunset,Cove,,65616,93,36.63884592,-93.3304492,
10,Woodpecker,Road,,65737,93,36.77686874,-93.36905552,
1359,Hideaway,Road,,65656,94,36.6646735,-93.50460325,
114,Peggie,Lane,,65656,94,36.66709898,-93.473632,
114,Peggie,Lane,,65656,94,36.66709898,-93.473632,
2025,Pioneer Point,Road,,65656,94,36.67092901,-93.47447932,
2025,Pioneer Point,Road,,65656,94,36.67092901,-93.47447932,
2161,Pioneer Point,Road,,65656,94,36.66928297,-93.47393863,
2194,Pioneer Point,Road,,65656,94,36.66896615,-93.47378406,
2289,Pioneer Point,Road,,65656,94,36.66757698,-93.47394485,
2387,Pioneer Point,Road,,65656,94,36.66597199,-93.47406806,
2387,Pioneer Point,Road,,65656,94,36.66597199,-93.47406806,
106,Bear Den Cove,Lane,,65656,95,36.7010522,-93.49785893,
106,Bear Den Cove,Lane,,65656,95,36.7010522,-93.49785893,
487,Jackson Hollow,Road,Galena,65656,95,36.67615336,-93.48193201,
487,Jackson Hollow,Road,Galena,65656,95,36.67615336,-93.48193201,
60,Lake Point,Lane,,65656,95,36.6650368,-93.50078975,
2161,Pioneer Point,Road,,65656,95,36.66928297,-93.47393863,
6780,State Highway Y,,,65656,95,36.68951509,-93.49738891,
,Unreadable,,,65656,95,0,0,
50,Yocum Pond,Road,,65656,95,36.74981035,-93.39547632,
50,Yocum Pond,Road,,65656,95,36.74981035,-93.39547632,
67,chiguapin,Circle,,65616,96,36.6329833,-93.33908965,
28,Libby,Lane,,65656,96,36.6566656,-93.47362651,
2701,Pioneer Point,Road,,65656,96,36.662439,-93.473049,
22,Timberlake,Circle,,65656,96,36.66062635,-93.47408367,
87,Timberlake,Circle,,65656,96,36.66086229,-93.47504558,
235,Timberlake,Circle,,65656,96,36.65997125,-93.47717417,
235,Timberlake,Circle,,65656,96,36.65997125,-93.47717417,
281,Timberlake,Circle,,65656,96,36.65926889,-93.47708323,
374,Timberlake,Circle,,65656,96,36.65885637,-93.47634116,
374,Timberlake,Circle,,65656,96,36.65885637,-93.47634116,
28,Libby,Lane,,65656,97,36.6566656,-93.47362651,
140,Magic Mountain,Lane,,65656,97,36.66009173,-93.475868,
140,Magic Mountain,Lane,,65656,97,36.66009173,-93.475868,
2670,Pioneer Point,Road,,65656,97,36.66273999,-93.47312518,
2704,Pioneer Point,Road,,65656,97,36.66244152,-93.47283694,
2780,Pioneer Point,Road,,65656,97,36.66184739,-93.47284826,
2888,Pioneer Point,Road,,65656,97,36.66104415,-93.47312656,
3208,Pioneer Point,Road,,65656,97,36.65621192,-93.47577513,
3380,Pioneer Point,Road,,65656,97,36.6541792,-93.4779442,
22,Timberlake,Circle,,65656,97,36.66062635,-93.47408367,
234,Appletree,Lane,,65737,98,36.58900714,-93.38877337,
7,Belgian,Road,,65737,98,36.58539303,-93.36264765,
64,Irish Hills,Boulevard,Kimberling City,65686,98,36.65301586,-93.4436833,
76,Jade,Lane,,65686,98,36.6244621,-93.4388678,
120,Roxborough,Avenue,,65737,98,36.64265804,-93.36413426,
2700,Pioneer Point,Road,,65686,99,36.662471,-93.472848,
3306,Pioneer Point,Road,,65686,99,36.6544602,-93.4778251,
25,Beach,Boulevard,,65686,100,36.63710614,-93.41649007,
187,Craig,Street,,65737,100,36.736858,-93.37751,
231,Craig,Street,,65737,100,36.73755995,-93.37774214,
36,Diamond View,Lane,,65686,100,36.62438891,-93.43984242,
10,James River,Lane,Kimberling City,65686,100,36.65255745,-93.42226929,
1512,Little Aunts Creek,Road,,65686,100,36.64509669,-93.47002092,
258,Maple,Lane,,65616,100,36.637224,-93.428768,
72,Micahs,Crossing,Reeds Spring,65737,100,36.73301288,-93.38564122,
35,Oak Shadow,Drive,,65686,100,36.6451273,-93.40901236,
76,Sasparilla,Lane,,65686,100,36.60505021,-93.45425767,
161,Candlewood,Lane,,65681,101,36.58749269,-93.42421061,
35,Royale Estates,Road,,65686,101,36.62310904,-93.44609623,
308,Sturgis,Lane,,65737,101,36.68709471,-93.43983859,
95,Port,Drive,Kimberling City,65686,102,,,
95,Port,Drive,Kimberling City,65686,102,,,
153,Port,Drive,Kimberling City,65686,102,,,
249,Port,Drive,Kimberling City,65686,102,,,
249,Port,Drive,Kimberling City,65686,102,,,
285,Blue Springs,Lane,,65737,103,,,
285,Blue Springs,Lane,,65737,103,,,
121,Canyon Forest,Circle,,65686,103,,,
6815,State Highway Y,,,65656,103,,,
59,Lincoln,Lane,,65681,104,,,
197,Port,Drive,Kimberling City,65686,104,,,
197,Port,Drive,Kimberling City,65686,104,,,
199,Port,Drive,Kimberling City,65686,104,,,
249,Port,Drive,Kimberling City,65686,104,,,
249,Port,Drive,Kimberling City,65686,104,,,
268,Port,Drive,Kimberling City,65686,104,,,
268,Port,Drive,Kimberling City,65686,104,,,
1,Port Holiday,Drive,Kimberling City,65686,104,,,
145,Starboard,Drive,Kimberling City,65686,104,,,
32,Clipper,Lane,,65686,105,,,
32,Clipper,Lane,,65686,105,,,
67,Port,Drive,Kimberling City,65686,105,,,
67,Port,Drive,Kimberling City,65686,105,,,
153,Port,Drive,Kimberling City,65686,105,,,
153,Port,Drive,Kimberling City,65686,105,,,
348,Port,Drive,Kimberling City,65686,105,,,
112,Spinnaker,Lane,,65686,105,,,
130,Starboard,Drive,Kimberling City,65686,105,,,
25,Yacht,Lane,,65686,105,,,
49,James River,Road,Kimberling City,65686,106,,,
49,James River,Road,Kimberling City,65686,106,,,
610,Double O Nine,Road,,65686,107,,,
610,Double O Nine,Road,,65686,107,,,
1275,Hoot Owl,Point,Kimberling City,65686,107,,,
5725,Joe Bald,Road,,65686,107,,,
2579,Montague,Lane,,65686,107,,,
27,Notaroad,Lane,,65737,107,,,
10,Summit,Drive,,65686,107,,,
10,Summit,Drive,,65686,107,,,
126,Terrace Park,Road,,65737,107,,,
166,Terrace Park,Road,,65737,107,,,
166,Terrace Park,Road,,65737,107,,,
1167,Dogwood Village,Lane,,65686,108,,,
9,fairway,court,,65686,108,,,
181,Forest Edge,Lane,,65686,108,,,
5,Greenbrier,Drive,,65686,108,,,
1328,Meadowview,Road,,65656,108,,,
527,Notch,Lane,,65737,108,,,
1607,paradise Landing,Road,,65686,108,,,
261,The Lodges,Drive,Lampe ,65681,108,,,
9,Unreadable,,,65686,108,0,0,
194,Wildflower,Drive,,65686,108,,,
5,Edgemont,Drive,,65686,109,,,
7,Edgemont,Drive,,65686,109,,,
7,Edgemont,Drive,,65686,109,,,
2,Hickory,Lane,,65737,109,,,
2,Hickory,Lane,,65737,109,,,
850,Santana,Circle,Reeds Spring,65737,109,,,
23,Skyline,Drive,Kimberling City,65686,109,,,
23,Skyline,Drive,Kimberling City,65686,109,,,
2,Willow,Lane,,65686,109,,,
2,Willow,Lane,,65686,109,,,
252,Daybreak,Lane,,65737,110,,,
252,Daybreak,Lane,,65737,110,,,
5,Edgemont,Drive,,65686,110,,,
117,Faith Valley,Lane,,65681,110,,,
519,Mark Twain,Drive,,65737,110,,,
116,North Maple,Street,,65611,110,,,
2557,Wilson Creek,Road,,65656,110,,,
481,Cedar Bluff,Road,,65624,111,,,
222,Indian Cove,Drive,Lampe ,65681,111,,,
222,Indian Cove,Drive,Lampe ,65681,111,,,
614,Misty Springs,Road,,65656,111,,,
3787,MO 248,,,65737,111,,,
228,Pinnacle Shores,Drive,Lampe ,65681,111,,,
300,Port,Drive,Kimberling City,65686,111,,,
485,Bear Den Cove,Lane,,65656,112,,,
485,Bear Den Cove,Lane,,65656,112,,,
230,Hillsboro,Drive,,65656,112,,,
230,Hillsboro,Drive,,65656,112,,,
122,Nickel,Lane,,65656,112,,,
122,Nickel,Lane,,65656,112,,,
358,Virgin Bluff,Drive,,65656,112,,,
548,Hunt Club,Circle,,65656,113,,,
548,Hunt Club,Circle,,65656,113,,,
606,Hunt Club,Circle,,65656,113,,,
615,Hunt Club,Circle,,65656,113,,,
615,Hunt Club,Circle,,65656,113,,,
647,Hunt Club,Circle,,65656,113,,,
647,Hunt Club,Circle,,65656,113,,,
3515,Hunt Club,Circle,,65656,113,,,
260,Virgin Bluff,Drive,,65656,113,,,
260,Virgin Bluff,Drive,,65656,113,,,
93,Hillsboro,,,65656,114,,,
209,Hunt Club,Circle,,65656,114,,,
209,Hunt Club,Circle,,65656,114,,,
269,Hunt Club,Circle,,65656,114,,,
269,Hunt Club,Circle,,65656,114,,,
309,Hunt Club,Circle,,65656,114,,,
309,Hunt Club,Circle,,65656,114,,,
207,Virgin Bluff,,,65656,114,,,
207,Virgin Bluff,,,65656,114,,,
9,Arrowhead,Road,,65686,115,,,
6,Buttonwood,Drive,Kimberling City,65686,115,,,
258,Eagle Ridge,Lane,Branson West,65737,115,,,
8,Hillcrest,Drive,Kimberling City,65686,115,,,
8,Hillcrest,Drive,Kimberling City,65686,115,,,
12,James River,Lane,Kimberling City,65686,115,,,
168,Sherwood,Circle,,65686,115,,,
168,Sherwood,Circle,,65686,115,,,
190,Starrville,Lane,Branson West,65737,115,,,
190,Starrville,Lane,Branson West,65737,115,,,
7518,MO 13,,,65681,116,,,
117,Sunny,Lane,Branson West,65673,117,,,
37,Whiterock,Lane,,65686,117,,,
35,Catamaran,Drive,Kimberling City,65686,118,,,
34,Lakeshore,Drive,Kimberling City,65686,118,,,
140,Lakeshore,Drive,Kimberling City,65686,118,,,
526,Notch,Lane,,65737,118,,,
243,Old Mill,Road,,65671,118,,,
116,Sunny,Lane,Branson West,65737,118,,,
117,Sunny,Lane,Branson West,65737,118,,,
119,Sunny,Lane,Branson West,65737,118,,,
125,Sunny,Lane,Branson West,65737,118,,,
106,E 6th,Street,,65656,119,,,
35,Night Fall,Lane,,65737,119,,,
35,Night Fall,Lane,,65737,119,,,
20,Redbud,Lane,Kimberling City,65686,119,,,
22,Skyline,Drive,Kimberling City,65686,119,,,
22,Skyline,Drive,Kimberling City,65686,119,,,
33,Stones Throw,Road,,65737,119,,,
75,The Lodges,Drive,Lampe ,65681,119,,,
43,Wards,Place,,65737,119,,,
43,Andrew,Drive,,65737,120,,,
43,Andrew,Drive,,65737,120,,,
256,Branson West,,,65737,120,,,
1129,Broken Arrow,Road,Lampe ,65681,120,,,
672,Mark Twain,Drive,,65737,120,,,
402,Santana,Circle,Reeds Spring,65737,120,,,
902,Silverbluff,Circle,,65737,120,,,
902,Silverbluff,Circle,,65737,120,,,
540,State Highway DD,,,65737,120,,,
34,Woodland,Avenue,,65686,120,,,
200,Daisy,Lane,,65681,121,,,
200,Daisy,Lane,,65681,121,,,
238,Daisy,Lane,,65681,121,,,
278,Daisy,Lane,,65681,121,,,
286,Daisy,Lane,,65681,121,,,
286,Daisy,Lane,,65681,121,,,
